1	1
2	0
3	0
4	0
5	1
6	1
7	1
8	1
9	0
10	0
11	0
12	0
13	1
14	1
15	1
16	1
17	0
18	0
19	0
20	0
21	1
22	1
23	1
24	1
25	0
26	0
27	0
28	0
29	1
30	1
31	1
32	1
33	0
34	0
35	0
36	0
37	1
38	1
39	1
40	1
41	1
42	0
43	0
44	0
45	0
46	0
47	1
48	1
49	1
50	1
51	1
52	0
53	0
54	0
55	0
56	0
57	0
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	0
132	0
133	0
134	0
135	0
136	0
137	1
138	1
139	1
140	1
141	1
142	0
143	0
144	0
145	0
146	0
147	1
148	1
149	1
150	1
151	1
152	0
153	0
154	0
155	0
156	1
157	1
158	1
159	1
160	1
161	0
162	0
163	0
164	0
165	1
166	1
167	1
168	1
169	0
170	0
171	0
172	1
173	1
174	1
175	1
176	0
177	0
178	0
179	0
180	1
181	1
182	1
183	1
184	0
185	0
186	0
187	1
188	1
189	1
190	1
191	0
192	0
193	0
194	0
195	1
196	1
197	1
198	1
199	0
200	0
201	0
202	1
203	1
204	1
205	1
206	0
207	0
208	0
209	0
210	1
211	1
212	1
213	1
214	0
215	0
216	0
217	0
218	1
219	1
220	1
221	1
222	1
223	0
224	0
225	0
226	0
227	1
228	1
229	1
230	1
231	1
232	0
233	0
234	0
235	0
236	0
237	0
238	1
239	1
240	1
241	1
242	1
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	1
303	1
304	1
305	1
306	1
307	1
308	1
309	1
310	1
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	1
319	1
320	1
321	1
322	1
323	1
324	0
325	0
326	0
327	0
328	0
329	1
330	1
331	1
332	1
333	1
334	0
335	0
336	0
337	0
338	0
339	1
340	1
341	1
342	1
343	0
344	0
345	0
346	0
347	1
348	1
349	1
350	1
351	0
352	0
353	0
354	0
355	1
356	1
357	1
358	1
359	0
360	0
361	0
362	0
363	1
364	1
365	1
366	1
367	0
368	0
369	0
370	1
371	1
372	1
373	1
374	0
375	0
376	0
377	0
378	1
379	1
380	1
381	1
382	0
383	0
384	0
385	1
386	1
387	1
388	1
389	0
390	0
391	0
392	0
393	1
394	1
395	1
396	1
397	0
398	0
399	0
400	0
401	1
402	1
403	1
404	1
405	0
406	0
407	0
408	0
409	0
410	1
411	1
412	1
413	1
414	0
415	0
416	0
417	0
418	0
419	1
420	1
421	1
422	1
423	1
424	0
425	0
426	0
427	0
428	0
429	0
430	1
431	1
432	1
433	1
434	1
435	1
436	1
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	1
448	1
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	1
457	1
458	1
459	1
460	1
461	1
462	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	1
473	1
474	1
475	1
476	1
477	1
478	1
479	1
480	1
481	1
482	1
483	1
484	1
485	1
486	1
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	1
497	1
498	1
499	1
500	1
501	1
502	1
503	0
504	0
505	0
506	0
507	0
508	0
509	1
510	1
511	1
512	1
513	1
514	1
515	0
516	0
517	0
518	0
519	0
520	1
521	1
522	1
523	1
524	0
525	0
526	0
527	0
528	0
529	1
530	1
531	1
532	1
533	0
534	0
535	0
536	0
537	1
538	1
539	1
540	1
541	0
542	0
543	0
544	0
545	1
546	1
547	1
548	1
549	0
550	0
551	0
552	1
553	1
554	1
555	1
556	0
557	0
558	0
559	0
560	1
561	1
562	1
563	1
564	0
565	0
566	0
567	1
568	1
569	1
570	1
571	0
572	0
573	0
574	0
575	1
576	1
577	1
578	1
579	0
580	0
581	0
582	0
583	1
584	1
585	1
586	1
587	0
588	0
589	0
590	0
591	1
592	1
593	1
594	1
595	0
596	0
597	0
598	0
599	0
600	1
601	1
602	1
603	1
604	1
605	0
606	0
607	0
608	0
609	0
610	1
611	1
612	1
613	1
614	1
615	1
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	1
624	1
625	1
626	1
627	1
628	1
629	1
630	1
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	1
676	1
677	1
678	1
679	1
680	1
681	1
682	1
683	1
684	0
685	0
686	0
687	0
688	0
689	0
690	1
691	1
692	1
693	1
694	1
695	1
696	0
697	0
698	0
699	0
700	0
701	0
702	1
703	1
704	1
705	1
706	1
707	0
708	0
709	0
710	0
711	1
712	1
713	1
714	1
715	0
716	0
717	0
718	0
719	0
720	1
721	1
722	1
723	1
724	0
725	0
726	0
727	0
728	1
729	1
730	1
731	0
732	0
733	0
734	0
735	1
736	1
737	1
738	1
739	0
740	0
741	0
742	0
743	1
744	1
745	1
746	0
747	0
748	0
749	0
750	1
751	1
752	1
753	1
754	0
755	0
756	0
757	0
758	1
759	1
760	1
761	0
762	0
763	0
764	0
765	1
766	1
767	1
768	1
769	0
770	0
771	0
772	0
773	1
774	1
775	1
776	1
777	1
778	0
779	0
780	0
781	0
782	1
783	1
784	1
785	1
786	1
787	0
788	0
789	0
790	0
791	1
792	1
793	1
794	1
795	1
796	1
797	0
798	0
799	0
800	0
801	0
802	0
803	1
804	1
805	1
806	1
807	1
808	1
809	1
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	1
820	1
821	1
822	1
823	1
824	1
825	1
826	1
827	1
828	1
829	1
830	1
831	1
832	1
833	1
834	1
835	1
836	1
837	1
838	1
839	1
840	1
841	1
842	1
843	1
844	1
845	1
