1	1
2	1
3	1
4	1
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	0
36	0
37	0
38	0
39	0
40	1
41	1
42	1
43	0
44	0
45	0
46	1
47	1
48	0
49	0
50	1
51	1
52	0
53	1
54	1
55	0
56	1
57	1
58	0
59	1
60	0
61	0
62	1
63	0
64	1
65	0
66	1
67	0
68	1
69	0
70	1
71	1
72	0
73	1
74	0
75	0
76	1
77	0
78	0
79	1
80	1
81	0
82	0
83	1
84	1
85	1
86	0
87	0
88	0
89	1
90	1
91	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
100	0
101	0
102	0
103	0
104	1
105	1
106	0
107	0
108	1
109	1
110	0
111	0
112	1
113	1
114	0
115	1
116	0
117	0
118	1
119	0
120	1
121	0
122	1
123	0
124	1
125	0
126	1
127	0
128	1
129	1
130	0
131	1
132	0
133	0
134	1
135	0
136	0
137	1
138	1
139	0
140	0
141	1
142	1
143	0
144	0
145	1
146	1
147	1
148	0
149	0
150	0
151	0
152	1
153	1
154	1
155	1
156	1
157	1
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	1
188	1
189	1
190	1
191	1
192	1
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	0
220	0
221	0
222	0
223	0
224	0
225	1
226	1
227	1
228	0
229	0
230	0
231	1
232	1
233	0
234	0
235	1
236	1
237	0
238	0
239	1
240	1
241	0
242	1
243	1
244	0
245	1
246	0
247	1
248	0
249	0
250	1
251	0
252	1
253	0
254	1
255	0
256	0
257	1
258	0
259	1
260	0
261	0
262	1
263	0
264	0
265	1
266	1
267	0
268	0
269	1
270	1
271	1
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	1
291	1
292	1
293	0
294	0
295	1
296	1
297	0
298	1
299	1
300	0
301	1
302	0
303	0
304	1
305	0
306	1
307	0
308	1
309	0
310	1
311	0
312	1
313	0
314	1
315	0
316	0
317	1
318	0
319	1
320	1
321	0
322	1
323	1
324	0
325	0
326	1
327	1
328	0
329	0
330	1
331	1
332	1
333	0
334	0
335	0
336	0
337	1
338	1
339	1
340	1
341	1
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	1
363	1
364	1
365	1
366	1
367	1
368	1
369	0
370	0
371	0
372	0
373	0
374	0
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	1
392	1
393	1
394	1
395	1
396	1
397	1
398	1
399	1
400	1
401	1
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	1
410	1
411	1
412	1
413	0
414	0
415	0
416	1
417	1
418	1
419	0
420	0
421	1
422	1
423	0
424	0
425	1
426	0
427	0
428	1
429	0
430	0
431	1
432	0
433	1
434	0
435	1
436	0
437	0
438	1
439	0
440	0
441	1
442	0
443	1
444	0
445	1
446	1
447	0
448	1
449	1
450	0
451	1
452	1
453	0
454	0
455	1
456	1
457	1
458	0
459	0
460	0
461	0
462	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	0
473	0
474	0
475	0
476	1
477	1
478	1
479	0
480	0
481	1
482	1
483	0
484	1
485	1
486	0
487	1
488	1
489	0
490	1
491	0
492	1
493	0
494	1
495	0
496	1
497	0
498	1
499	0
500	1
501	0
502	1
503	1
504	0
505	1
506	0
507	0
508	1
509	1
510	0
511	1
512	1
513	0
514	0
515	0
516	1
517	1
518	0
519	0
520	0
521	1
522	1
523	1
524	1
525	1
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	1
536	1
537	1
538	1
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	1
552	1
553	1
554	1
555	1
556	1
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	1
565	1
566	1
567	1
568	1
569	1
570	1
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	1
594	1
595	1
596	1
597	1
598	0
599	0
600	0
601	1
602	1
603	1
